"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"b1b2[2,59] Assoc TELC",-1564.0902776658,-1491.12,-1183.755377854,14570.5,0.95,-15634.2,11327,NA,NA,NA,NA,NA,NA,NA
"b1b2[3,59] Full TELC",731.321241705667,679.2625,872.456037948687,14816.5,0.95,-11168.4,12567.5,NA,NA,NA,NA,NA,NA,NA
"b1b2[4,59] Endow TELC",132.483031357867,123.5135,-189.556896979208,15000,0.95,-16514.7,17593.1,NA,NA,NA,NA,NA,NA,NA
"b1b2[5,59] Disting TELC",756.81192437326,705.6015,167.750170855572,15000,0.95,-14506.5,15414,NA,NA,NA,NA,NA,NA,NA
"b1b2[1,60] Assis THTR",1196.98026555253,1180.9,952.579908211643,13917.9,0.95,-11828,14665.7,NA,NA,NA,NA,NA,NA,NA
"b1b2[2,60] Assoc THTR",-2472.13480223367,-2391.56,-1946.8946581932,13006.6,0.95,-15800,10427.3,NA,NA,NA,NA,NA,NA,NA
"b1b2[3,60] Full THTR",405.333297812,424.897,1389.95099652499,15000,0.95,-17214.4,17043.4,NA,NA,NA,NA,NA,NA,NA
"b1b2[4,60] Endow THTR",424.822650329333,411.575,206.553390516732,14411,0.95,-17002.6,17219.3,NA,NA,NA,NA,NA,NA,NA
"b1b2[5,60] Disting THTR",444.998927455067,383.2695,-368.185176729356,14307.1,0.95,-16473.1,18099.2,NA,NA,NA,NA,NA,NA,NA
"m[1,1] Assis ACTG",176320.780066667,176302,176074.55465573,12682,0.95,164514,188239,NA,NA,NA,NA,NA,NA,NA
"m[2,1] Assoc ACTG",183609.485533333,183549.5,184454.846977912,14578.9,0.95,166060,200839,NA,NA,NA,NA,NA,NA,NA
"m[3,1] Full ACTG",191983.2946,191981,192183.870096644,14186.5,0.95,180526,204288,NA,NA,NA,NA,NA,NA,NA
"m[4,1] Endow ACTG",230860.052866667,230784.5,229723.801690755,14392.6,0.95,214989,246191,NA,NA,NA,NA,NA,NA,NA
"m[5,1] Disting ACTG",262947.980866667,263039,264655.500255356,13557.9,0.95,238981,288740,NA,NA,NA,NA,NA,NA,NA
"m[1,2] Assis AFRO",66006.2874553333,65816.1,64750.3014974905,14057,0.95,38579.1,92125.8,NA,NA,NA,NA,NA,NA,NA
"m[2,2] Assoc AFRO",79003.8252066667,78918.65,77967.5395886227,15000,0.95,62239,96393.1,NA,NA,NA,NA,NA,NA,NA
"m[3,2] Full AFRO",107787.140526667,107787,107242.112531164,13688.8,0.95,92418.7,123624,NA,NA,NA,NA,NA,NA,NA
"m[4,2] Endow AFRO",139298.697326667,139327.5,139120.328160348,14205.7,0.95,113356,168495,NA,NA,NA,NA,NA,NA,NA
"m[5,2] Disting AFRO",167808.330266667,167900.5,169372.375877399,15000,0.95,139267,195189,NA,NA,NA,NA,NA,NA,NA
"m[1,3] Assis AMST",63515.3637066667,63499.85,62150.6896117442,15000,0.95,47311.3,81119.7,NA,NA,NA,NA,NA,NA,NA
"m[2,3] Assoc AMST",76666.1068733333,76655.3,75811.2105400628,15428,0.95,61220,92149.6,NA,NA,NA,NA,NA,NA,NA
"m[3,3] Full AMST",107533.817266667,107458,107293.565050856,15000,0.95,81245.3,134311,NA,NA,NA,NA,NA,NA,NA
"m[4,3] Endow AMST",137588.5261,137578.5,140692.213263863,15000,0.95,111418,164766,NA,NA,NA,NA,NA,NA,NA
"m[5,3] Disting AMST",166218.824933333,166392,167319.424141761,13881.7,0.95,138350,194150,NA,NA,NA,NA,NA,NA,NA
"m[1,4] Assis ANTH",64398.3814133333,64355.8,63520.0870608058,13612.4,0.95,44417.4,84623.4,NA,NA,NA,NA,NA,NA,NA
"m[2,4] Assoc ANTH",75821.6329866667,75794.95,75478.9791576413,15000,0.95,65807.4,85926.1,NA,NA,NA,NA,NA,NA,NA
"m[3,4] Full ANTH",104200.234926667,104199.5,105092.744080241,15000,0.95,94685.1,114088,NA,NA,NA,NA,NA,NA,NA
"m[4,4] Endow ANTH",130996.653213333,131129.5,131500.828312666,14278.1,0.95,110244,150601,NA,NA,NA,NA,NA,NA,NA
"m[5,4] Disting ANTH",163823.9418,163742,162550.873661138,12693.7,0.95,137921,188843,NA,NA,NA,NA,NA,NA,NA
"m[1,5] Assis APHS",78119.1495333333,78190.25,78358.0315913237,15000,0.95,64967.6,91790.1,NA,NA,NA,NA,NA,NA,NA
"m[2,5] Assoc APHS",93614.67228,93648.25,93633.6434826212,14015,0.95,83216.1,104366,NA,NA,NA,NA,NA,NA,NA
"m[3,5] Full APHS",136198.916133333,136172,137045.590528555,13567.6,0.95,121677,150413,NA,NA,NA,NA,NA,NA,NA
"m[4,5] Endow APHS",157084.5552,157200,158326.169705315,14512.3,0.95,132445,181176,NA,NA,NA,NA,NA,NA,NA
"m[5,5] Disting APHS",185578.983866667,185622.5,185439.75994456,13820.1,0.95,160709,211269,NA,NA,NA,NA,NA,NA,NA
"m[1,6] Assis AST",78183.29148,78161.05,78084.8980157969,15000,0.95,56280.3,97832.4,NA,NA,NA,NA,NA,NA,NA
"m[2,6] Assoc AST",88697.8407,88718.5,89470.6056188184,15000,0.95,70597.8,107517,NA,NA,NA,NA,NA,NA,NA
"m[3,6] Full AST",120598.349533333,120635.5,120864.808490926,15000,0.95,104175,136963,NA,NA,NA,NA,NA,NA,NA
"m[4,6] Endow AST",166104.1234,165939.5,165395.008053316,13005.1,0.95,144852,188812,NA,NA,NA,NA,NA,NA,NA
"m[5,6] Disting AST",182758.043866667,182801.5,183772.778677297,15000,0.95,156270,210075,NA,NA,NA,NA,NA,NA,NA
"m[1,7] Assis BEPP",128671.891053333,128702,128397.346391257,15000,0.95,111979,144626,NA,NA,NA,NA,NA,NA,NA
"m[2,7] Assoc BEPP",143510.966866667,143583.5,144347.830658889,14889.7,0.95,128907,158355,NA,NA,NA,NA,NA,NA,NA
"m[3,7] Full BEPP",171905.7872,171950,171145.950516223,15000,0.95,146396,197171,NA,NA,NA,NA,NA,NA,NA
"m[4,7] Endow BEPP",205945.1418,205767,204856.348072944,15000,0.95,187747,224111,NA,NA,NA,NA,NA,NA,NA
"m[5,7] Disting BEPP",230555.054866667,230669.5,230240.870872289,14191.3,0.95,203957,256888,NA,NA,NA,NA,NA,NA,NA
"m[1,8] Assis BFIN",193986.235533333,194005,194144.395398773,15000,0.95,182053,206451,NA,NA,NA,NA,NA,NA,NA
"m[2,8] Assoc BFIN",212707.695533333,212701.5,212519.433022169,14360.7,0.95,202234,223420,NA,NA,NA,NA,NA,NA,NA
"m[3,8] Full BFIN",234657.140466667,234726,234656.253338516,15000,0.95,218754,250276,NA,NA,NA,NA,NA,NA,NA
"m[4,8] Endow BFIN",250765.0162,250770,250564.240833897,12941.7,0.95,235290,266952,NA,NA,NA,NA,NA,NA,NA
"m[5,8] Disting BFIN",289775.365533333,290012,291003.323202416,13057.6,0.95,264103,313490,NA,NA,NA,NA,NA,NA,NA
"m[1,9] Assis BI",77109.54316,77096.1,76786.7143820311,15000,0.95,67980.5,87057.6,NA,NA,NA,NA,NA,NA,NA
"m[2,9] Assoc BI",87536.3557333333,87557.15,87807.6023538018,15444,0.95,79985.5,95320.1,NA,NA,NA,NA,NA,NA,NA
"m[3,9] Full BI",121929.113933333,121920,121332.031217437,15000,0.95,112465,130825,NA,NA,NA,NA,NA,NA,NA
"m[4,9] Endow BI",147004.190933333,147076,146794.688321413,13742.4,0.95,127472,165777,NA,NA,NA,NA,NA,NA,NA
"m[5,9] Disting BI",184520.037333333,184537.5,184841.12895242,13518.1,0.95,173621,195529,NA,NA,NA,NA,NA,NA,NA
"m[1,10] Assis BLAN",102653.306906667,102586.5,102622.626416447,15000,0.95,86084,118790,NA,NA,NA,NA,NA,NA,NA
"m[2,10] Assoc BLAN",113017.525813333,113011,112596.887247508,15000,0.95,94771.4,131284,NA,NA,NA,NA,NA,NA,NA
"m[3,10] Full BLAN",141727.00432,141803,143156.361829058,15000,0.95,121593,163930,NA,NA,NA,NA,NA,NA,NA
"m[4,10] Endow BLAN",168088.730733333,168166.5,167927.834758734,15411.1,0.95,146818,189107,NA,NA,NA,NA,NA,NA,NA
"m[5,10] Disting BLAN",200381.636066667,200437,198580.615685638,14523.9,0.95,174134,227507,NA,NA,NA,NA,NA,NA,NA
"m[1,11] Assis CEDP",66822.55136,66913.6,67390.9480155206,15000,0.95,54843.4,78371,NA,NA,NA,NA,NA,NA,NA
"m[2,11] Assoc CEDP",76698.9606133333,76684.2,76151.0532678572,15000,0.95,66636.1,86716.6,NA,NA,NA,NA,NA,NA,NA
"m[3,11] Full CEDP",105668.635173333,105688.5,106045.712614094,15000,0.95,94609.7,116914,NA,NA,NA,NA,NA,NA,NA
"m[4,11] Endow CEDP",138056.80528,138072.5,137689.060863805,12785.6,0.95,113679,161637,NA,NA,NA,NA,NA,NA,NA
"m[5,11] Disting CEDP",166469.1002,166651.5,166202.596298647,12978.2,0.95,141888,191799,NA,NA,NA,NA,NA,NA,NA
"m[1,12] Assis CEUS",60910.5926066667,60882.85,59789.8666369338,14434.9,0.95,40081.5,80681.7,NA,NA,NA,NA,NA,NA,NA
"m[2,12] Assoc CEUS",78958.7865733333,78993.8,79359.6378473559,15288.4,0.95,64668.8,93800.6,NA,NA,NA,NA,NA,NA,NA
"m[3,12] Full CEUS",106056.272466667,106162,106447.20289201,15000,0.95,93033.2,119962,NA,NA,NA,NA,NA,NA,NA
"m[4,12] Endow CEUS",120640.76978,120811.5,122914.077898469,12111.5,0.95,99105.7,141488,NA,NA,NA,NA,NA,NA,NA
"m[5,12] Disting CEUS",161673.401866667,161701,161508.595517501,14074.9,0.95,136277,188264,NA,NA,NA,NA,NA,NA,NA
"m[1,13] Assis CHEM",87137.7142266667,87182.9,87133.5773867687,14487.3,0.95,76990.2,97099.2,NA,NA,NA,NA,NA,NA,NA
"m[2,13] Assoc CHEM",109141.510086667,109158,109149.745739563,15890.2,0.95,98104.6,119779,NA,NA,NA,NA,NA,NA,NA
"m[3,13] Full CHEM",156130.859933333,156108.5,155697.954049489,14617.8,0.95,145522,166283,NA,NA,NA,NA,NA,NA,NA
"m[4,13] Endow CHEM",177633.077266667,177621.5,177385.240005058,15000,0.95,164217,191821,NA,NA,NA,NA,NA,NA,NA
"m[5,13] Disting CHEM",201325.327266667,201278,200531.67370523,15209.5,0.95,186680,215382,NA,NA,NA,NA,NA,NA,NA
"m[1,14] Assis CMCL",62374.5728066667,62274.45,61526.9686697008,15429.4,0.95,46522.8,78138.4,NA,NA,NA,NA,NA,NA,NA
"m[2,14] Assoc CMCL",76610.5116733333,76593.35,76295.8826290552,15610.2,0.95,66866.5,86504,NA,NA,NA,NA,NA,NA,NA
"m[3,14] Full CMCL",110777.704146667,110725,110970.886608211,14450.5,0.95,94709.8,126351,NA,NA,NA,NA,NA,NA,NA
"m[4,14] Endow CMCL",138152.518733333,138140.5,137142.221763782,13672.7,0.95,113421,163811,NA,NA,NA,NA,NA,NA,NA
"m[5,14] Disting CMCL",166600.2454,166647.5,168693.981786606,13303.6,0.95,140198,191593,NA,NA,NA,NA,NA,NA,NA
"m[1,15] Assis CMLT",60935.8440333333,60844.3,60872.7111778543,15000,0.95,43093.5,78973.1,NA,NA,NA,NA,NA,NA,NA
"m[2,15] Assoc CMLT",71981.6697266667,71938.65,71449.588265873,16153.5,0.95,53940.9,90224.5,NA,NA,NA,NA,NA,NA,NA
"m[3,15] Full CMLT",100209.93364,100205.5,100313.132853806,15000,0.95,85262,115192,NA,NA,NA,NA,NA,NA,NA
"m[4,15] Endow CMLT",132942.165366667,132936.5,131671.876703074,15000,0.95,105895,158049,NA,NA,NA,NA,NA,NA,NA
"m[5,15] Disting CMLT",161533.726866667,161474,160414.939264819,14253.5,0.95,135197,188560,NA,NA,NA,NA,NA,NA,NA
"m[1,16] Assis CRIN",62356.2274133333,62297.3,61562.214246738,15000,0.95,49907.8,74761.6,NA,NA,NA,NA,NA,NA,NA
"m[2,16] Assoc CRIN",73996.2894333333,73942.6,72678.0192142454,15000,0.95,63372.3,85410.3,NA,NA,NA,NA,NA,NA,NA
"m[3,16] Full CRIN",98291.93962,98322.35,98884.5350593428,15000,0.95,86148.9,109572,NA,NA,NA,NA,NA,NA,NA
"m[4,16] Endow CRIN",126752.32244,126802.5,126557.435808337,14386.7,0.95,108898,143543,NA,NA,NA,NA,NA,NA,NA
"m[5,16] Disting CRIN",160188.5758,160173,159202.607148009,13317.2,0.95,136363,185011,NA,NA,NA,NA,NA,NA,NA
"m[1,17] Assis CSCI",94284.3388533333,94243.5,93929.2215675286,13231.3,0.95,82324.9,105867,NA,NA,NA,NA,NA,NA,NA
"m[2,17] Assoc CSCI",107818.390006667,107819,108543.803816343,15474,0.95,98893,116355,NA,NA,NA,NA,NA,NA,NA
"m[3,17] Full CSCI",135812.206933333,135774.5,135370.176697595,15000,0.95,125371,146661,NA,NA,NA,NA,NA,NA,NA
"m[4,17] Endow CSCI",166785.538066667,166855.5,167938.549957026,13627.7,0.95,143037,190657,NA,NA,NA,NA,NA,NA,NA
"m[5,17] Disting CSCI",195161.179133333,195098,194950.91725496,11779.5,0.95,171713,220744,NA,NA,NA,NA,NA,NA,NA
"m[1,18] Assis EALC",63554.1368466667,63531.75,63394.9832144037,15000,0.95,50878.7,76217.7,NA,NA,NA,NA,NA,NA,NA
"m[2,18] Assoc EALC",74811.1273533333,74787.65,74713.2869003301,15000,0.95,60184.6,88908.6,NA,NA,NA,NA,NA,NA,NA
"m[3,18] Full EALC",106063.66168,106123.5,106886.975403283,15000,0.95,91575.8,120482,NA,NA,NA,NA,NA,NA,NA
"m[4,18] Endow EALC",136494.419926667,136479.5,137232.703660365,14186.8,0.95,111141,160834,NA,NA,NA,NA,NA,NA,NA
"m[5,18] Disting EALC",165086.863666667,165148,165204.468135637,13789.4,0.95,140425,191493,NA,NA,NA,NA,NA,NA,NA
"m[1,19] Assis ECON",119947.164466667,119980.5,120118.733724464,13504.5,0.95,108396,130885,NA,NA,NA,NA,NA,NA,NA
"m[2,19] Assoc ECON",157326.500933333,157246.5,157226.51715935,14305.8,0.95,141730,173126,NA,NA,NA,NA,NA,NA,NA
"m[3,19] Full ECON",184963.287066667,184962,185165.183094102,15000,0.95,173732,195858,NA,NA,NA,NA,NA,NA,NA
"m[4,19] Endow ECON",218851.9634,218801.5,219655.32210812,13501.6,0.95,198367,239054,NA,NA,NA,NA,NA,NA,NA
"m[5,19] Disting ECON",238299.4934,238229,238054.86483437,12872.4,0.95,213137,262721,NA,NA,NA,NA,NA,NA,NA
"m[1,20] Assis ELPS",71662.89986,71678.35,72307.0698591033,14032.9,0.95,55746.1,87415.2,NA,NA,NA,NA,NA,NA,NA
"m[2,20] Assoc ELPS",84816.3622066667,84884.7,85360.5706472423,15000,0.95,74222.4,95937.6,NA,NA,NA,NA,NA,NA,NA
"m[3,20] Full ELPS",124141.915873333,124203,125002.083745968,13491.4,0.95,109615,138651,NA,NA,NA,NA,NA,NA,NA
"m[4,20] Endow ELPS",148252.04638,148399,150043.581493019,14094,0.95,123753,173443,NA,NA,NA,NA,NA,NA,NA
"m[5,20] Disting ELPS",176720.3328,176811,178181.487106817,13941.6,0.95,149787,201388,NA,NA,NA,NA,NA,NA,NA
"m[1,21] Assis ENG",64097.0390733333,64081.4,64017.0792984361,15581.3,0.95,51677.7,76228,NA,NA,NA,NA,NA,NA,NA
"m[2,21] Assoc ENG",78691.0791533333,78675.95,77631.3208965272,15000,0.95,71425,86851.9,NA,NA,NA,NA,NA,NA,NA
"m[3,21] Full ENG",110830.686973333,110834,110411.744591859,15000,0.95,100962,119727,NA,NA,NA,NA,NA,NA,NA
"m[4,21] Endow ENG",121398.75676,121425.5,121150.270529239,12117.6,0.95,105696,137327,NA,NA,NA,NA,NA,NA,NA
"m[5,21] Disting ENG",163671.444466667,163746,163081.606973612,12267.2,0.95,140005,189001,NA,NA,NA,NA,NA,NA,NA
"m[1,22] Assis FINH",60867.20722,60812.65,60324.929771956,15000,0.95,45693.8,75705.8,NA,NA,NA,NA,NA,NA,NA
"m[2,22] Assoc FINH",73191.20062,73200.6,74498.2648559962,15000,0.95,58622.9,88132.2,NA,NA,NA,NA,NA,NA,NA
"m[3,22] Full FINH",98387.24024,98435.1,99288.1575824783,14374.5,0.95,78184.2,119977,NA,NA,NA,NA,NA,NA,NA
"m[4,22] Endow FINH",132605.049726667,132568.5,133345.5287651,15000,0.95,108089,159939,NA,NA,NA,NA,NA,NA,NA
"m[5,22] Disting FINH",161215.267866667,161379.5,163508.664740254,14517,0.95,134506,188128,NA,NA,NA,NA,NA,NA,NA
"m[1,23] Assis FINS",62308.3025933333,62236.55,61871.9197611018,13614.9,0.95,40729.2,82820.3,NA,NA,NA,NA,NA,NA,NA
"m[2,23] Assoc FINS",73425.988,73408.15,72722.9655939143,15000,0.95,63201.6,82832,NA,NA,NA,NA,NA,NA,NA
"m[3,23] Full FINS",105429.596053333,105336,105520.094665477,13445.8,0.95,79315.5,131818,NA,NA,NA,NA,NA,NA,NA
"m[4,23] Endow FINS",135654.868366667,135724,136406.190246607,14187.3,0.95,114757,158030,NA,NA,NA,NA,NA,NA,NA
"m[5,23] Disting FINS",164119.085066667,164122,162002.568903306,13287.9,0.95,137488,192175,NA,NA,NA,NA,NA,NA,NA
"m[1,24] Assis FOLK",60509.7679,60496.6,60682.371419516,15000,0.95,42846.2,78198.7,NA,NA,NA,NA,NA,NA,NA
"m[2,24] Assoc FOLK",73681.1964866667,73668.75,72392.1851122405,15000,0.95,60337.4,87446.2,NA,NA,NA,NA,NA,NA,NA
"m[3,24] Full FOLK",98409.61112,98554.95,99317.9433555818,15000,0.95,82604.6,114670,NA,NA,NA,NA,NA,NA,NA
"m[4,24] Endow FOLK",130498.18066,130484.5,130214.059057252,15000,0.95,109694,150819,NA,NA,NA,NA,NA,NA,NA
"m[5,24] Disting FOLK",160765.4832,160699.5,159252.622075707,15000,0.95,134940,185964,NA,NA,NA,NA,NA,NA,NA
"m[1,25] Assis FRIT",68386.13974,68343.6,67642.9917545443,15000,0.95,51938.5,83736,NA,NA,NA,NA,NA,NA,NA
"m[2,25] Assoc FRIT",71304.73976,71338.8,71646.3962836657,14476.6,0.95,58133.1,85231.9,NA,NA,NA,NA,NA,NA,NA
"m[3,25] Full FRIT",117527.908893333,117521,117389.605422758,15000,0.95,105121,130388,NA,NA,NA,NA,NA,NA,NA
"m[4,25] Endow FRIT",140579.070786667,140552.5,140657.574758619,14765,0.95,115700,164753,NA,NA,NA,NA,NA,NA,NA
"m[5,25] Disting FRIT",169310.363266667,169359,169655.901222603,14068,0.95,143703,195040,NA,NA,NA,NA,NA,NA,NA
"m[1,26] Assis GEOG",71274.52672,71362.25,71600.7528593048,15000,0.95,56729.2,86639.3,NA,NA,NA,NA,NA,NA,NA
"m[2,26] Assoc GEOG",83907.15698,84048.4,85273.5504389184,15000,0.95,62642.6,105102,NA,NA,NA,NA,NA,NA,NA
"m[3,26] Full GEOG",117503.922313333,117509.5,118387.486965191,15000,0.95,101139,134395,NA,NA,NA,NA,NA,NA,NA
"m[4,26] Endow GEOG",145821.20464,145867,146068.268209024,14185.4,0.95,119786,172192,NA,NA,NA,NA,NA,NA,NA
"m[5,26] Disting GEOG",174235.063133333,174283,173527.306087897,15000,0.95,146410,200265,NA,NA,NA,NA,NA,NA,NA
"m[1,27] Assis GEOL",69065.8117866667,69145.7,70603.0485259182,14941.2,0.95,54133.6,82834.7,NA,NA,NA,NA,NA,NA,NA
"m[2,27] Assoc GEOL",79072.1412066667,79101.95,79089.2310969216,15000,0.95,63005,94312.8,NA,NA,NA,NA,NA,NA,NA
"m[3,27] Full GEOL",117842.59752,117814,117673.641280628,15897.7,0.95,107614,127560,NA,NA,NA,NA,NA,NA,NA
"m[4,27] Endow GEOL",130032.811233333,130133,128915.262434507,13093.7,0.95,109237,150315,NA,NA,NA,NA,NA,NA,NA
"m[5,27] Disting GEOL",168873.6806,169061,170343.057128584,13645.9,0.95,143734,193797,NA,NA,NA,NA,NA,NA,NA
"m[1,28] Assis GERM",50565.8662271333,50465.25,48303.3584188344,13999.7,0.95,23843.4,76152.4,NA,NA,NA,NA,NA,NA,NA
"m[2,28] Assoc GERM",64874.64554,64821.1,66536.0539805126,14351.9,0.95,43701.1,86659.2,NA,NA,NA,NA,NA,NA,NA
"m[3,28] Full GERM",98263.6962733333,98252.1,98051.2014312798,15377.8,0.95,86125.2,110863,NA,NA,NA,NA,NA,NA,NA
"m[4,28] Endow GERM",115642.616346667,115868.5,117059.865826959,13325,0.95,93479.7,138310,NA,NA,NA,NA,NA,NA,NA
"m[5,28] Disting GERM",152621.56466,152890.5,154950.278278156,13881.7,0.95,124977,179812,NA,NA,NA,NA,NA,NA,NA
"m[1,29] Assis HIST",67462.0179666667,67460.35,67304.7806418604,15374.8,0.95,57087.6,77845,NA,NA,NA,NA,NA,NA,NA
"m[2,29] Assoc HIST",82296.0972866667,82298.2,82146.1772676667,15000,0.95,72903.8,90993.3,NA,NA,NA,NA,NA,NA,NA
"m[3,29] Full HIST",111550.217646667,111561.5,111883.865618201,15000,0.95,101318,121289,NA,NA,NA,NA,NA,NA,NA
"m[4,29] Endow HIST",141562.399066667,141513.5,141055.757892463,14514.4,0.95,126225,157102,NA,NA,NA,NA,NA,NA,NA
"m[5,29] Disting HIST",170512.628733333,170703,171402.580335651,13254.9,0.95,145765,194215,NA,NA,NA,NA,NA,NA,NA
"m[1,30] Assis INFO",91103.5129533333,91105.65,91981.5485845634,14602,0.95,75264.4,106284,NA,NA,NA,NA,NA,NA,NA
"m[2,30] Assoc INFO",101257.66594,101235.5,100414.33817948,15000,0.95,90857.6,111963,NA,NA,NA,NA,NA,NA,NA
"m[3,30] Full INFO",137247.349533333,137220,137112.1198771,15000,0.95,125923,149211,NA,NA,NA,NA,NA,NA,NA
"m[4,30] Endow INFO",161339.811933333,161401.5,161026.466428241,14268.5,0.95,140980,180794,NA,NA,NA,NA,NA,NA,NA
"m[5,30] Disting INFO",191965.272066667,192043,191548.458760907,13688.3,0.95,166949,216337,NA,NA,NA,NA,NA,NA,NA
"m[1,31] Assis JOUR",68258.42546,68254.8,67889.6743082763,15094.9,0.95,53730.6,82685.5,NA,NA,NA,NA,NA,NA,NA
"m[2,31] Assoc JOUR",83019.9956533333,82963.15,82637.2116755318,15000,0.95,69644.1,96726.9,NA,NA,NA,NA,NA,NA,NA
"m[3,31] Full JOUR",102723.371153333,102789,102917.106236338,14620.4,0.95,89316.2,116129,NA,NA,NA,NA,NA,NA,NA
"m[4,31] Endow JOUR",139613.68858,139528,138778.888034287,14125.2,0.95,114949,164530,NA,NA,NA,NA,NA,NA,NA
"m[5,31] Disting JOUR",168135.043066667,168241,169635.62100937,13070.9,0.95,141584,193010,NA,NA,NA,NA,NA,NA,NA
"m[1,32] Assis KINE",72022.11954,71959.95,71429.727209502,15953.1,0.95,58741.5,85945.4,NA,NA,NA,NA,NA,NA,NA
"m[2,32] Assoc KINE",86126.29256,86075.4,86071.1765573838,15000,0.95,71874.7,100674,NA,NA,NA,NA,NA,NA,NA
"m[3,32] Full KINE",119440.15542,119441.5,120037.833727025,15282.7,0.95,107204,132248,NA,NA,NA,NA,NA,NA,NA
"m[4,32] Endow KINE",147276.610606667,147339,147559.928437457,14024.3,0.95,122770,171986,NA,NA,NA,NA,NA,NA,NA
"m[5,32] Disting KINE",175850.825066667,175716,174771.65015082,14030.7,0.95,149520,201296,NA,NA,NA,NA,NA,NA,NA
"m[1,33] Assis LAWS",120039.872346667,120054,119478.525231057,13036.2,0.95,98142.9,144170,NA,NA,NA,NA,NA,NA,NA
"m[2,33] Assoc LAWS",144201.407466667,144233.5,144456.444994804,14238.5,0.95,133076,155241,NA,NA,NA,NA,NA,NA,NA
"m[3,33] Full LAWS",159915.270333333,159888,159055.004768047,15000,0.95,150403,169817,NA,NA,NA,NA,NA,NA,NA
"m[4,33] Endow LAWS",196632.728066667,196586.5,196171.241070997,15000,0.95,188594,204733,NA,NA,NA,NA,NA,NA,NA
"m[5,33] Disting LAWS",215600.857666667,215793.5,216287.910630505,11308.9,0.95,195271,236808,NA,NA,NA,NA,NA,NA,NA
"m[1,34] Assis LGED",62208.7862333333,62218.75,63228.9886158971,15000,0.95,46434.9,79160.2,NA,NA,NA,NA,NA,NA,NA
"m[2,34] Assoc LGED",74593.2732,74635.65,74949.783699292,15726.8,0.95,62678.5,86837.7,NA,NA,NA,NA,NA,NA,NA
"m[3,34] Full LGED",101230.373153333,101308,101955.301960511,14453.6,0.95,80286.6,121751,NA,NA,NA,NA,NA,NA,NA
"m[4,34] Endow LGED",134641.42658,134583,133266.753023054,13655.7,0.95,109116,160449,NA,NA,NA,NA,NA,NA,NA
"m[5,34] Disting LGED",162951.704146667,163061.5,164693.806674693,14205,0.95,136233,189435,NA,NA,NA,NA,NA,NA,NA
"m[1,35] Assis LING",68610.1305733333,68631.75,67532.2105843094,14648.1,0.95,47413.9,90275.9,NA,NA,NA,NA,NA,NA,NA
"m[2,35] Assoc LING",81001.6667933333,81022.05,80961.6807355028,15000,0.95,62251.2,99461.7,NA,NA,NA,NA,NA,NA,NA
"m[3,35] Full LING",109916.212493333,109927,110269.43687316,15535.3,0.95,96426.7,124150,NA,NA,NA,NA,NA,NA,NA
"m[4,35] Endow LING",141472.312453333,141504,142028.296946826,15000,0.95,115057,167631,NA,NA,NA,NA,NA,NA,NA
"m[5,35] Disting LING",170139.331066667,170109.5,169299.323377647,14309.5,0.95,143098,197274,NA,NA,NA,NA,NA,NA,NA
"m[1,36] Assis MATH",79171.1207533333,79168.7,78867.459270311,13661.9,0.95,65645.9,91619,NA,NA,NA,NA,NA,NA,NA
"m[2,36] Assoc MATH",87412.34002,87421.8,87975.599109017,15000,0.95,76350.2,98382,NA,NA,NA,NA,NA,NA,NA
"m[3,36] Full MATH",105544.40182,105539.5,105592.892204691,15703.7,0.95,98813.4,112374,NA,NA,NA,NA,NA,NA,NA
"m[4,36] Endow MATH",160731.470266667,160467.5,159914.99293178,11310.1,0.95,140445,181158,NA,NA,NA,NA,NA,NA,NA
"m[5,36] Disting MATH",169396.7464,169468.5,169527.042004272,13547.5,0.95,149820,190369,NA,NA,NA,NA,NA,NA,NA
"m[1,37] Assis MGMT",138893.372,138923.5,138973.893405934,13937.5,0.95,125437,152248,NA,NA,NA,NA,NA,NA,NA
"m[2,37] Assoc MGMT",160206.333933333,160184,159281.955259559,15000,0.95,144573,176643,NA,NA,NA,NA,NA,NA,NA
"m[3,37] Full MGMT",185429.015333333,185304,184858.559083636,13253.7,0.95,160656,210305,NA,NA,NA,NA,NA,NA,NA
"m[4,37] Endow MGMT",220920.153133333,220990,221053.909796308,15000,0.95,206228,235309,NA,NA,NA,NA,NA,NA,NA
"m[5,37] Disting MGMT",244121.305666667,244092.5,242713.271860618,13957.4,0.95,218496,270803,NA,NA,NA,NA,NA,NA,NA
"m[1,38] Assis MKTG",148729.393933333,148760.5,148988.592650766,14434.1,0.95,133123,164681,NA,NA,NA,NA,NA,NA,NA
"m[2,38] Assoc MKTG",168850.4276,168822.5,168807.039855145,15000,0.95,156126,181415,NA,NA,NA,NA,NA,NA,NA
"m[3,38] Full MKTG",181455.279333333,181635,182064.781653792,12659.2,0.95,160632,201690,NA,NA,NA,NA,NA,NA,NA
"m[4,38] Endow MKTG",224643.584666667,224625,222825.735646025,15000,0.95,208745,240137,NA,NA,NA,NA,NA,NA,NA
"m[5,38] Disting MKTG",248495.7548,248641,248567.245600482,13195.7,0.95,223238,273818,NA,NA,NA,NA,NA,NA,NA
