"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"mu[399] NA",0.131038874073333,0.130174,0.131459365914499,10974.6,0.95,0.0918895,0.17277,NA,NA,NA,NA,NA,NA,NA
"mu[400] NA",0.251110701666667,0.2504125,0.247798305443408,15000,0.95,0.200753,0.304055,NA,NA,NA,NA,NA,NA,NA
"mu[401] NA",0.242070358333333,0.2412385,0.23740455470448,15110.6,0.95,0.193622,0.293441,NA,NA,NA,NA,NA,NA,NA
"mu[402] NA",0.129298379426667,0.128504,0.128864357640449,11693.8,0.95,0.0907504,0.172089,NA,NA,NA,NA,NA,NA,NA
"mu[403] NA",0.281915621466667,0.2816225,0.280912383157368,15000,0.95,0.251074,0.311141,NA,NA,NA,NA,NA,NA,NA
"mu[404] NA",0.258961235266667,0.25825,0.25608025410722,15000,0.95,0.212225,0.305998,NA,NA,NA,NA,NA,NA,NA
"mu[405] NA",0.239400173866667,0.239195,0.240877630043685,15000,0.95,0.211247,0.27019,NA,NA,NA,NA,NA,NA,NA
"mu[406] NA",0.237179318066667,0.2369685,0.237533502256139,15000,0.95,0.200903,0.274472,NA,NA,NA,NA,NA,NA,NA
"mu[407] NA",0.131111143706667,0.1303545,0.127357553611719,11415,0.95,0.0930429,0.172376,NA,NA,NA,NA,NA,NA,NA
"mu[408] NA",0.228066497133333,0.227797,0.228122924387065,15000,0.95,0.191501,0.263255,NA,NA,NA,NA,NA,NA,NA
"mu[409] NA",0.14480575834,0.1439995,0.14537286145976,13174.6,0.95,0.108082,0.183982,NA,NA,NA,NA,NA,NA,NA
"mu[410] NA",0.2402610662,0.2398495,0.240699552092925,15000,0.95,0.196434,0.286807,NA,NA,NA,NA,NA,NA,NA
"mu[411] NA",0.129442226346667,0.128548,0.127566623725854,10404.8,0.95,0.089254,0.170219,NA,NA,NA,NA,NA,NA,NA
"mu[412] NA",0.248939472933333,0.248281,0.246496638247266,15000,0.95,0.198099,0.297694,NA,NA,NA,NA,NA,NA,NA
"mu[413] NA",0.129075396066667,0.128321,0.128446353778221,11252.7,0.95,0.0887475,0.170322,NA,NA,NA,NA,NA,NA,NA
"mu[414] NA",0.13137239818,0.1306995,0.131562732427627,11264.6,0.95,0.0926291,0.172412,NA,NA,NA,NA,NA,NA,NA
"mu[415] NA",0.2052779014,0.205043,0.201651381400275,14013.4,0.95,0.168156,0.24292,NA,NA,NA,NA,NA,NA,NA
"mu[416] NA",0.128854574613333,0.1280165,0.127934459355111,11339.7,0.95,0.0897602,0.171048,NA,NA,NA,NA,NA,NA,NA
"mu[417] NA",0.294791085466667,0.2945005,0.292832068173878,15000,0.95,0.262688,0.326189,NA,NA,NA,NA,NA,NA,NA
"mu[418] NA",0.128796769606667,0.127773,0.125335467575007,11233.7,0.95,0.0868051,0.16854,NA,NA,NA,NA,NA,NA,NA
"mu[419] NA",0.240531644466667,0.240122,0.240441894796669,15080.3,0.95,0.201328,0.277131,NA,NA,NA,NA,NA,NA,NA
"mu[420] NA",0.2445524132,0.244343,0.245608183592144,15000,0.95,0.210832,0.277234,NA,NA,NA,NA,NA,NA,NA
"mu[421] NA",0.223357108733333,0.22291,0.223350299971724,15000,0.95,0.178355,0.26937,NA,NA,NA,NA,NA,NA,NA
"mu[422] NA",0.2664681174,0.2662795,0.266576977514357,14411.7,0.95,0.237645,0.297518,NA,NA,NA,NA,NA,NA,NA
"mu[423] NA",0.2372288142,0.2370545,0.236924262746133,15000,0.95,0.20159,0.27099,NA,NA,NA,NA,NA,NA,NA
"mu[424] NA",0.254925186533333,0.2546245,0.253109944170135,13649.4,0.95,0.212952,0.296731,NA,NA,NA,NA,NA,NA,NA
"mu[425] NA",0.246600449333333,0.246352,0.247230017867138,14270.8,0.95,0.206363,0.287319,NA,NA,NA,NA,NA,NA,NA
"mu[426] NA",0.257594474266667,0.2573035,0.257377084420448,15000,0.95,0.221471,0.294042,NA,NA,NA,NA,NA,NA,NA
"mu[427] NA",0.2863015596,0.286,0.285603040812105,15973.4,0.95,0.256335,0.319139,NA,NA,NA,NA,NA,NA,NA
"mu[428] NA",0.233663565066667,0.2330855,0.231092378409976,14546.6,0.95,0.189947,0.275098,NA,NA,NA,NA,NA,NA,NA
"mu[429] NA",0.146823489306667,0.1461855,0.144043438044119,12915.3,0.95,0.108501,0.186115,NA,NA,NA,NA,NA,NA,NA
"mu[430] NA",0.2430511144,0.2426245,0.241480244163372,15000,0.95,0.193505,0.29411,NA,NA,NA,NA,NA,NA,NA
"mu[431] NA",0.251113365266667,0.250334,0.24841435787321,15000,0.95,0.20081,0.299882,NA,NA,NA,NA,NA,NA,NA
"mu[432] NA",0.225189960666667,0.2250285,0.225838539400871,14507.8,0.95,0.18541,0.264968,NA,NA,NA,NA,NA,NA,NA
"mu[433] NA",0.259511849333333,0.259208,0.260963975275011,13130.3,0.95,0.223482,0.295782,NA,NA,NA,NA,NA,NA,NA
"mu[434] NA",0.287268027666667,0.287088,0.286174348488457,15000,0.95,0.255136,0.321006,NA,NA,NA,NA,NA,NA,NA
"mu[435] NA",0.129347024186667,0.128482,0.128207585306238,11713.7,0.95,0.090519,0.171571,NA,NA,NA,NA,NA,NA,NA
"mu[436] NA",0.248101496266667,0.247999,0.248758645399802,15000,0.95,0.21724,0.277315,NA,NA,NA,NA,NA,NA,NA
"mu[437] NA",0.297072374133333,0.2969395,0.296963245850448,15000,0.95,0.268454,0.327129,NA,NA,NA,NA,NA,NA,NA
"mu[438] NA",0.127116939666667,0.1262215,0.125694980915918,11725.1,0.95,0.0872787,0.167887,NA,NA,NA,NA,NA,NA,NA
"mu[439] NA",0.272846494733333,0.2725015,0.270794837425715,15000,0.95,0.241789,0.305092,NA,NA,NA,NA,NA,NA,NA
"mu[440] NA",0.262082937,0.2615935,0.26447019077532,14491.3,0.95,0.213064,0.313022,NA,NA,NA,NA,NA,NA,NA
"mu[441] NA",0.245866789666667,0.2456595,0.24543143139195,15000,0.95,0.211046,0.28196,NA,NA,NA,NA,NA,NA,NA
"mu[442] NA",0.124252030666667,0.1233415,0.119047798613673,11517.8,0.95,0.0876805,0.160667,NA,NA,NA,NA,NA,NA,NA
"mu[443] NA",0.2337092936,0.2334935,0.234112800396927,15000,0.95,0.204587,0.263754,NA,NA,NA,NA,NA,NA,NA
"mu[444] NA",0.2425647702,0.2418855,0.241111989814744,15000,0.95,0.198684,0.288203,NA,NA,NA,NA,NA,NA,NA
"mu[445] NA",0.270683868,0.270367,0.271714216353859,15000,0.95,0.234513,0.30836,NA,NA,NA,NA,NA,NA,NA
"mu[446] NA",0.2433316836,0.2427005,0.239396832551939,15000,0.95,0.197844,0.292039,NA,NA,NA,NA,NA,NA,NA
"mu[447] NA",0.2786118152,0.2783915,0.277672913368813,15000,0.95,0.249506,0.307242,NA,NA,NA,NA,NA,NA,NA
"mu[448] NA",0.2268259624,0.226579,0.227194819437797,15000,0.95,0.190838,0.263341,NA,NA,NA,NA,NA,NA,NA
"mu[449] NA",0.2750578162,0.274771,0.272388911607933,15000,0.95,0.240669,0.30904,NA,NA,NA,NA,NA,NA,NA
"mu[450] NA",0.266712445933333,0.2664835,0.265902058522391,14647.8,0.95,0.236144,0.29902,NA,NA,NA,NA,NA,NA,NA
"mu[451] NA",0.248357169533333,0.2480045,0.245301853171199,15000,0.95,0.214597,0.280797,NA,NA,NA,NA,NA,NA,NA
"mu[452] NA",0.127300424933333,0.1263825,0.124425787360492,12390.6,0.95,0.0866722,0.166017,NA,NA,NA,NA,NA,NA,NA
"mu[453] NA",0.247861569266667,0.2474665,0.250915630758571,15000,0.95,0.205228,0.289389,NA,NA,NA,NA,NA,NA,NA
"mu[454] NA",0.251557189666667,0.251009,0.249311871165985,14435,0.95,0.205921,0.295677,NA,NA,NA,NA,NA,NA,NA
"mu[455] NA",0.127844412006667,0.1269635,0.124941718093554,11536,0.95,0.0902771,0.166609,NA,NA,NA,NA,NA,NA,NA
"mu[456] NA",0.2338644418,0.2332885,0.230912748029271,15000,0.95,0.190615,0.277786,NA,NA,NA,NA,NA,NA,NA
"mu[457] NA",0.249363032266667,0.2489275,0.245552782685834,15000,0.95,0.209082,0.29146,NA,NA,NA,NA,NA,NA,NA
"mu[458] NA",0.132423671973333,0.1317015,0.131747001506775,11685.7,0.95,0.0934641,0.174932,NA,NA,NA,NA,NA,NA,NA
"mu[459] NA",0.238008508066667,0.2376715,0.236546467782931,15000,0.95,0.192948,0.279308,NA,NA,NA,NA,NA,NA,NA
"mu[460] NA",0.132413349293333,0.13156,0.13014908028371,13120.4,0.95,0.0944099,0.171941,NA,NA,NA,NA,NA,NA,NA
"mu[461] NA",0.2849973044,0.284812,0.284945899435801,15000,0.95,0.251386,0.319646,NA,NA,NA,NA,NA,NA,NA
"mu[462] NA",0.275009831,0.274963,0.276672128534431,15000,0.95,0.244657,0.305239,NA,NA,NA,NA,NA,NA,NA
"mu[463] NA",0.131123308486667,0.130161,0.12872851722498,12179.6,0.95,0.0934205,0.170509,NA,NA,NA,NA,NA,NA,NA
"mu[464] NA",0.2598506888,0.259216,0.255149062962312,15000,0.95,0.217184,0.300338,NA,NA,NA,NA,NA,NA,NA
"mu[465] NA",0.121720293153333,0.1208075,0.116340308030887,11346.3,0.95,0.0865331,0.159544,NA,NA,NA,NA,NA,NA,NA
"mu[466] NA",0.297106964933333,0.296844,0.29482837425108,15000,0.95,0.262387,0.332665,NA,NA,NA,NA,NA,NA,NA
"mu[467] NA",0.14290644514,0.1421005,0.140564969689444,12078.6,0.95,0.105642,0.182695,NA,NA,NA,NA,NA,NA,NA
"mu[468] NA",0.12777449622,0.127037,0.125312064195574,11975.4,0.95,0.089802,0.166196,NA,NA,NA,NA,NA,NA,NA
"mu[469] NA",0.2547600388,0.254608,0.254705510522335,15000,0.95,0.22741,0.28286,NA,NA,NA,NA,NA,NA,NA
"mu[470] NA",0.2551556338,0.2550855,0.256720323582359,15000,0.95,0.225831,0.284279,NA,NA,NA,NA,NA,NA,NA
"mu[471] NA",0.129655500586667,0.1289,0.129435870421653,10639.9,0.95,0.0904667,0.171519,NA,NA,NA,NA,NA,NA,NA
"mu[472] NA",0.253172826533333,0.2525695,0.24872933610818,16092.2,0.95,0.20636,0.302826,NA,NA,NA,NA,NA,NA,NA
"mu[473] NA",0.2830244552,0.2827695,0.282761273143917,15000,0.95,0.251946,0.314737,NA,NA,NA,NA,NA,NA,NA
"mu[474] NA",0.12946808434,0.128777,0.130082372089573,11477.7,0.95,0.0896708,0.170692,NA,NA,NA,NA,NA,NA,NA
"mu[475] NA",0.238271431333333,0.238138,0.236834870419464,14935.1,0.95,0.207964,0.269236,NA,NA,NA,NA,NA,NA,NA
"mu[476] NA",0.254510188266667,0.254085,0.252643834634693,15000,0.95,0.213579,0.296546,NA,NA,NA,NA,NA,NA,NA
"mu[477] NA",0.229753086333333,0.22942,0.226092515616536,15000,0.95,0.192402,0.270989,NA,NA,NA,NA,NA,NA,NA
"mu[478] NA",0.2671707796,0.266637,0.266307753365283,15000,0.95,0.218702,0.313373,NA,NA,NA,NA,NA,NA,NA
"mu[479] NA",0.244274356066667,0.243907,0.24613082301635,15000,0.95,0.203949,0.287946,NA,NA,NA,NA,NA,NA,NA
"mu[480] NA",0.252557043333333,0.252316,0.251743990933493,15000,0.95,0.222962,0.283611,NA,NA,NA,NA,NA,NA,NA
"mu[481] NA",0.128819627053333,0.12802,0.123213556845442,11065.2,0.95,0.0893727,0.169965,NA,NA,NA,NA,NA,NA,NA
"mu[482] NA",0.12920687854,0.1282985,0.129035663299135,10791.4,0.95,0.090921,0.170748,NA,NA,NA,NA,NA,NA,NA
"mu[483] NA",0.256637807133333,0.256235,0.254882156261746,15000,0.95,0.222757,0.292091,NA,NA,NA,NA,NA,NA,NA
"mu[484] NA",0.258353671466667,0.257965,0.258504527780764,15000,0.95,0.209896,0.30803,NA,NA,NA,NA,NA,NA,NA
"mu[485] NA",0.2572934488,0.256866,0.255657399846315,15305.1,0.95,0.2161,0.298543,NA,NA,NA,NA,NA,NA,NA
"mu[486] NA",0.236028290266667,0.23554,0.236585568653365,15000,0.95,0.187697,0.285998,NA,NA,NA,NA,NA,NA,NA
"mu[487] NA",0.251698009866667,0.251179,0.250221005764552,14219.3,0.95,0.197819,0.301731,NA,NA,NA,NA,NA,NA,NA
"mu[488] NA",0.129548753553333,0.1285315,0.124747698034361,10986.6,0.95,0.0902637,0.170335,NA,NA,NA,NA,NA,NA,NA
"mu[489] NA",0.252132411466667,0.251571,0.246904057343121,15000,0.95,0.205717,0.300451,NA,NA,NA,NA,NA,NA,NA
"mu[490] NA",0.2656620396,0.265536,0.263535096490983,15000,0.95,0.236138,0.295806,NA,NA,NA,NA,NA,NA,NA
"mu[491] NA",0.140313967506667,0.1395565,0.139163350588073,12502.8,0.95,0.102644,0.177902,NA,NA,NA,NA,NA,NA,NA
"mu[492] NA",0.211317468866667,0.2110065,0.210484975477476,14425.4,0.95,0.171622,0.250589,NA,NA,NA,NA,NA,NA,NA
"mu[493] NA",0.2681010726,0.267861,0.268447087982671,15000,0.95,0.236958,0.300117,NA,NA,NA,NA,NA,NA,NA
"mu[494] NA",0.159864380193333,0.159084,0.154825058717518,12822.7,0.95,0.119394,0.200009,NA,NA,NA,NA,NA,NA,NA
"mu[495] NA",0.1282343075,0.127476,0.127064331027681,11419.5,0.95,0.0913372,0.169957,NA,NA,NA,NA,NA,NA,NA
"mu[496] NA",0.129604870386667,0.128649,0.123321867949735,11648.6,0.95,0.0911111,0.171229,NA,NA,NA,NA,NA,NA,NA
"mu[497] NA",0.260388384466667,0.2600615,0.260272785563309,15489.3,0.95,0.230358,0.290428,NA,NA,NA,NA,NA,NA,NA
"mu[498] NA",0.134792599906667,0.133819,0.131781949440897,13109.4,0.95,0.0974291,0.171676,NA,NA,NA,NA,NA,NA,NA
"mu[499] NA",0.271799267533333,0.27146,0.270139053396837,15000,0.95,0.231631,0.309827,NA,NA,NA,NA,NA,NA,NA
"mu[500] NA",0.244132645,0.2434285,0.242195707638181,15000,0.95,0.197234,0.295361,NA,NA,NA,NA,NA,NA,NA
"mu[501] NA",0.129548918246667,0.128536,0.124682490853257,11206.5,0.95,0.089736,0.170669,NA,NA,NA,NA,NA,NA,NA
"mu[502] NA",0.240184792533333,0.2397685,0.241978765346701,14567.5,0.95,0.18934,0.29055,NA,NA,NA,NA,NA,NA,NA
"mu[503] NA",0.127439226033333,0.126804,0.127537455348766,11114.3,0.95,0.087917,0.167277,NA,NA,NA,NA,NA,NA,NA
"mu[504] NA",0.135221417793333,0.1340945,0.132149737578367,12037.8,0.95,0.09646,0.178149,NA,NA,NA,NA,NA,NA,NA
"mu[505] NA",0.245228509733333,0.2444985,0.241502481412242,14556.4,0.95,0.194963,0.294249,NA,NA,NA,NA,NA,NA,NA
"mu[506] NA",0.2482648688,0.247812,0.246686069298196,14298.6,0.95,0.205281,0.291838,NA,NA,NA,NA,NA,NA,NA
"mu[507] NA",0.229649782666667,0.229176,0.227933879517253,15000,0.95,0.191082,0.269018,NA,NA,NA,NA,NA,NA,NA
"mu[508] NA",0.126591432353333,0.125622,0.121291049243521,12162.1,0.95,0.0877723,0.166835,NA,NA,NA,NA,NA,NA,NA
"mu[509] NA",0.258995124733333,0.258485,0.259898660128805,15638.4,0.95,0.207897,0.310305,NA,NA,NA,NA,NA,NA,NA
"mu[510] NA",0.123965156946667,0.12312,0.119688255784582,11817.4,0.95,0.0877822,0.162145,NA,NA,NA,NA,NA,NA,NA
"mu[511] NA",0.13222421412,0.131551,0.132700938470631,12630.5,0.95,0.0910988,0.171658,NA,NA,NA,NA,NA,NA,NA
"mu[512] NA",0.254743059666667,0.254533,0.253889583059499,15000,0.95,0.219737,0.289621,NA,NA,NA,NA,NA,NA,NA
"mu[513] NA",0.128556087626667,0.1276145,0.125062666824069,10403.3,0.95,0.0897772,0.17083,NA,NA,NA,NA,NA,NA,NA
"mu[514] NA",0.234122484333333,0.233746,0.232464861500827,15000,0.95,0.195482,0.274539,NA,NA,NA,NA,NA,NA,NA
"mu[515] NA",0.128401151073333,0.1274675,0.12776597606282,12427.6,0.95,0.0889773,0.169063,NA,NA,NA,NA,NA,NA,NA
"mu[516] NA",0.12320518162,0.122476,0.117354896500513,12243.6,0.95,0.0881524,0.159055,NA,NA,NA,NA,NA,NA,NA
"mu[517] NA",0.263984058333333,0.263597,0.263207981794925,15609.5,0.95,0.23024,0.297774,NA,NA,NA,NA,NA,NA,NA
"mu[518] NA",0.250920525066667,0.2506115,0.250123703575701,15000,0.95,0.219344,0.283533,NA,NA,NA,NA,NA,NA,NA
"mu[519] NA",0.273649439666667,0.273473,0.273981922073914,15000,0.95,0.234345,0.3092,NA,NA,NA,NA,NA,NA,NA
"mu[520] NA",0.252982156066667,0.2523665,0.250461495972885,15000,0.95,0.216273,0.293166,NA,NA,NA,NA,NA,NA,NA
"mu[521] NA",0.2553603996,0.2546985,0.247889082926563,15241,0.95,0.207827,0.302365,NA,NA,NA,NA,NA,NA,NA
"mu[522] NA",0.1294673956,0.128388,0.124297645628846,12921.6,0.95,0.0905063,0.171276,NA,NA,NA,NA,NA,NA,NA
"mu[523] NA",0.129304489793333,0.128495,0.126138338513622,11371.8,0.95,0.0896455,0.169813,NA,NA,NA,NA,NA,NA,NA
"mu[524] NA",0.135380046493333,0.1346625,0.131398057299108,11471,0.95,0.0942895,0.176749,NA,NA,NA,NA,NA,NA,NA
"mu[525] NA",0.246463381666667,0.2462805,0.246174206474957,15000,0.95,0.21066,0.278841,NA,NA,NA,NA,NA,NA,NA
"mu[526] NA",0.283374259266667,0.2830685,0.285175204670094,15000,0.95,0.247902,0.320773,NA,NA,NA,NA,NA,NA,NA
"mu[527] NA",0.265920722,0.2655245,0.265655513423566,14569.5,0.95,0.234221,0.298922,NA,NA,NA,NA,NA,NA,NA
"mu[528] NA",0.124621469766667,0.1237255,0.117286759997218,11488.8,0.95,0.0863592,0.164735,NA,NA,NA,NA,NA,NA,NA
"mu[529] NA",0.248891001533333,0.2483605,0.248503002187565,14637.1,0.95,0.202187,0.297757,NA,NA,NA,NA,NA,NA,NA
"mu[530] NA",0.247932803666667,0.247381,0.244068342270511,15743.4,0.95,0.198074,0.29777,NA,NA,NA,NA,NA,NA,NA
"mu[531] NA",0.133437914053333,0.132633,0.130088238300369,12032.5,0.95,0.0970252,0.173591,NA,NA,NA,NA,NA,NA,NA
"mu[532] NA",0.11894821934,0.1181895,0.117552810170728,10073.4,0.95,0.0843231,0.156232,NA,NA,NA,NA,NA,NA,NA
"mu[533] NA",0.260085562933333,0.259708,0.257301255641641,15000,0.95,0.219499,0.299347,NA,NA,NA,NA,NA,NA,NA
"mu[534] NA",0.1176282419,0.1169855,0.11663452269321,11625,0.95,0.0816298,0.152547,NA,NA,NA,NA,NA,NA,NA
"mu[535] NA",0.250521524733333,0.249884,0.250697690917664,15000,0.95,0.198364,0.303625,NA,NA,NA,NA,NA,NA,NA
"mu[536] NA",0.242725273466667,0.2420245,0.239330630263071,15000,0.95,0.19764,0.290287,NA,NA,NA,NA,NA,NA,NA
"mu[537] NA",0.12877639192,0.1277375,0.124985560453794,11417.9,0.95,0.0884531,0.169534,NA,NA,NA,NA,NA,NA,NA
"mu[538] NA",0.2337464772,0.23334,0.235547296581061,13941.7,0.95,0.185156,0.284501,NA,NA,NA,NA,NA,NA,NA
"mu[539] NA",0.252842609533333,0.2524645,0.25016438173681,15000,0.95,0.214915,0.290611,NA,NA,NA,NA,NA,NA,NA
"mu[540] NA",0.127201259233333,0.1265265,0.128896294698317,13138.2,0.95,0.0886389,0.164901,NA,NA,NA,NA,NA,NA,NA
"mu[541] NA",0.2825888584,0.2823585,0.280636775111365,15443.2,0.95,0.247323,0.314819,NA,NA,NA,NA,NA,NA,NA
"mu[542] NA",0.14551519812,0.144891,0.145403158657695,12382.4,0.95,0.10489,0.186086,NA,NA,NA,NA,NA,NA,NA
"mu[543] NA",0.234832511066667,0.23447,0.234687989088668,15000,0.95,0.197287,0.275083,NA,NA,NA,NA,NA,NA,NA
"mu[544] NA",0.129420419306667,0.12831,0.124175725081423,10024,0.95,0.0892407,0.171094,NA,NA,NA,NA,NA,NA,NA
"mu[545] NA",0.2539899508,0.253642,0.25442885688401,14104.9,0.95,0.214684,0.295566,NA,NA,NA,NA,NA,NA,NA
"mu[546] NA",0.246882174866667,0.246324,0.245460327088639,14471.3,0.95,0.198119,0.293943,NA,NA,NA,NA,NA,NA,NA
"mu[547] NA",0.222937114066667,0.2227195,0.220137850185312,15000,0.95,0.191355,0.25344,NA,NA,NA,NA,NA,NA,NA
"mu[548] NA",0.128546781466667,0.127554,0.126278858818558,11939.9,0.95,0.0891435,0.170543,NA,NA,NA,NA,NA,NA,NA
"mu[549] NA",0.247994508666667,0.247753,0.249720024804163,15000,0.95,0.204538,0.290457,NA,NA,NA,NA,NA,NA,NA
"mu[550] NA",0.245297288133333,0.245147,0.243946188886316,15000,0.95,0.212148,0.279015,NA,NA,NA,NA,NA,NA,NA
"mu[551] NA",0.233588198933333,0.233163,0.234569472194495,14478.1,0.95,0.183779,0.281475,NA,NA,NA,NA,NA,NA,NA
"mu[552] NA",0.2282283912,0.2279545,0.227136019044844,14478.8,0.95,0.18479,0.270298,NA,NA,NA,NA,NA,NA,NA
"mu[553] NA",0.129035705493333,0.128064,0.126596872390927,12139.2,0.95,0.0887263,0.169316,NA,NA,NA,NA,NA,NA,NA
"mu[554] NA",0.2565061606,0.256014,0.253358732587829,15000,0.95,0.215925,0.298416,NA,NA,NA,NA,NA,NA,NA
"mu[555] NA",0.236716220133333,0.236361,0.232501108761316,15000,0.95,0.200365,0.275652,NA,NA,NA,NA,NA,NA,NA
"mu[556] NA",0.230938065866667,0.2307685,0.228256622126253,15000,0.95,0.193395,0.269271,NA,NA,NA,NA,NA,NA,NA
"mu[557] NA",0.225155628933333,0.224778,0.223467553645002,15000,0.95,0.18111,0.268745,NA,NA,NA,NA,NA,NA,NA
"mu[558] NA",0.129152408026667,0.1281345,0.12620940730153,12730.8,0.95,0.0879553,0.169097,NA,NA,NA,NA,NA,NA,NA
"mu[559] NA",0.129473423133333,0.128451,0.127339528765151,10624,0.95,0.0890839,0.16923,NA,NA,NA,NA,NA,NA,NA
"mu[560] NA",0.247838527266667,0.247528,0.250549835850764,15000,0.95,0.195248,0.298422,NA,NA,NA,NA,NA,NA,NA
"mu[561] NA",0.131648419653333,0.1307705,0.127150430638778,12367.2,0.95,0.0903279,0.172195,NA,NA,NA,NA,NA,NA,NA
"mu[562] NA",0.292971143733333,0.2927275,0.291695099718242,15000,0.95,0.261669,0.324235,NA,NA,NA,NA,NA,NA,NA
"mu[563] NA",0.2428085146,0.2425885,0.241820475238606,15000,0.95,0.208297,0.277701,NA,NA,NA,NA,NA,NA,NA
"mu[564] NA",0.247805919,0.2475695,0.246984852791519,14759.1,0.95,0.216211,0.279709,NA,NA,NA,NA,NA,NA,NA
"mu[565] NA",0.248322454,0.2479525,0.246872373952619,15000,0.95,0.218661,0.280161,NA,NA,NA,NA,NA,NA,NA
"mu[566] NA",0.249462250666667,0.248815,0.247343935793812,15450.5,0.95,0.203731,0.296965,NA,NA,NA,NA,NA,NA,NA
"mu[567] NA",0.135009142586667,0.134157,0.130842275098337,11666,0.95,0.0952662,0.177202,NA,NA,NA,NA,NA,NA,NA
"mu[568] NA",0.2476972842,0.247224,0.243172681190151,15000,0.95,0.202424,0.294297,NA,NA,NA,NA,NA,NA,NA
"mu[569] NA",0.234440380066667,0.234181,0.233388945735214,15000,0.95,0.202837,0.265078,NA,NA,NA,NA,NA,NA,NA
"mu[570] NA",0.129477504073333,0.128724,0.122884873901375,11752.8,0.95,0.0889342,0.17026,NA,NA,NA,NA,NA,NA,NA
"mu[571] NA",0.128838484413333,0.1278915,0.127808646561482,10295.8,0.95,0.090128,0.170255,NA,NA,NA,NA,NA,NA,NA
"mu[572] NA",0.238303688066667,0.23794,0.235932560803268,15520.8,0.95,0.192347,0.285636,NA,NA,NA,NA,NA,NA,NA
"mu[573] NA",0.305653393333333,0.3054855,0.302134589003852,15000,0.95,0.2759,0.337061,NA,NA,NA,NA,NA,NA,NA
"mu[574] NA",0.2402111046,0.239644,0.238502016908313,15000,0.95,0.196604,0.285163,NA,NA,NA,NA,NA,NA,NA
"mu[575] NA",0.13200021172,0.131085,0.126577456457555,12140.6,0.95,0.0960301,0.170941,NA,NA,NA,NA,NA,NA,NA
"mu[576] NA",0.249164189533333,0.2487305,0.248141809397716,15000,0.95,0.209622,0.28835,NA,NA,NA,NA,NA,NA,NA
"mu[577] NA",0.2341601964,0.2339295,0.232459261373369,15000,0.95,0.200646,0.268831,NA,NA,NA,NA,NA,NA,NA
"mu[578] NA",0.127952527193333,0.1269755,0.126083365245437,11937.5,0.95,0.0903946,0.171366,NA,NA,NA,NA,NA,NA,NA
"mu[579] NA",0.237809228666667,0.2375935,0.236290609073553,15000,0.95,0.200478,0.27323,NA,NA,NA,NA,NA,NA,NA
"mu[580] NA",0.246307597533333,0.2459365,0.249459644279986,15000,0.95,0.210461,0.284075,NA,NA,NA,NA,NA,NA,NA
"mu[581] NA",0.12763699952,0.1267795,0.124684240622883,11455.8,0.95,0.0869391,0.167046,NA,NA,NA,NA,NA,NA,NA
"mu[582] NA",0.12892361288,0.1281815,0.126997815418253,11767.1,0.95,0.0912287,0.168608,NA,NA,NA,NA,NA,NA,NA
"mu[583] NA",0.128591622713333,0.1278565,0.126465545226251,10939.1,0.95,0.0900561,0.169962,NA,NA,NA,NA,NA,NA,NA
"mu[584] NA",0.12886538856,0.1278355,0.126172228599725,10804.1,0.95,0.0902019,0.171996,NA,NA,NA,NA,NA,NA,NA
"mu[585] NA",0.2420215858,0.241677,0.242687501251662,15000,0.95,0.196035,0.288242,NA,NA,NA,NA,NA,NA,NA
"mu[586] NA",0.2606707686,0.2603215,0.262040456606213,15000,0.95,0.207062,0.312638,NA,NA,NA,NA,NA,NA,NA
"mu[587] NA",0.230543193333333,0.230002,0.22826559489401,15000,0.95,0.193163,0.272501,NA,NA,NA,NA,NA,NA,NA
"mu[588] NA",0.273559794133333,0.273376,0.273847469150052,14596.8,0.95,0.236301,0.312193,NA,NA,NA,NA,NA,NA,NA
"mu[589] NA",0.129358961413333,0.128703,0.124807526963536,13049.5,0.95,0.0897221,0.171581,NA,NA,NA,NA,NA,NA,NA
"mu[590] NA",0.128402693813333,0.1274705,0.124291664883406,12072.4,0.95,0.0907816,0.170579,NA,NA,NA,NA,NA,NA,NA
"mu[591] NA",0.1376299656,0.1366905,0.133955759214938,12197.4,0.95,0.100303,0.175706,NA,NA,NA,NA,NA,NA,NA
"mu[592] NA",0.13561469002,0.13462,0.134307779920006,11429.9,0.95,0.0952142,0.177846,NA,NA,NA,NA,NA,NA,NA
"mu[593] NA",0.127440316933333,0.1263905,0.124095590592693,11479.1,0.95,0.0889459,0.169435,NA,NA,NA,NA,NA,NA,NA
"mu[594] NA",0.13118478488,0.130246,0.125712618741438,10377,0.95,0.0908368,0.171583,NA,NA,NA,NA,NA,NA,NA
"mu[595] NA",0.12042822014,0.119721,0.119677931509128,10871.6,0.95,0.0861391,0.157546,NA,NA,NA,NA,NA,NA,NA
"mu[596] NA",0.232739869933333,0.232287,0.230297312967492,15383.2,0.95,0.19535,0.268544,NA,NA,NA,NA,NA,NA,NA
"mu[597] NA",0.288994356066667,0.2887725,0.289590131386421,15000,0.95,0.257451,0.321651,NA,NA,NA,NA,NA,NA,NA
"mu[598] NA",0.253616526533333,0.253472,0.254366322106439,14210.8,0.95,0.223671,0.284282,NA,NA,NA,NA,NA,NA,NA
